CallHeuristic,GuardHeuristic,LoopBranchHeuristic,LoopExitHeuristic,LoopHeaderHeuristic,OpcodeHeuristic,PointerHeuristic,ReturnHeuristic,StoreHeuristic,name,"not taken",taken
1,1,1,1,1,0,1,1,0,basic_block900,41971,258029
0,1,1,1,1,0,1,1,0,basic_block45.i,0,0
1,1,1,1,1,0,1,1,0,basic_block684,0,0
1,1,1,1,1,0,1,1,0,basic_block1305,0,0
1,1,1,1,1,0,1,1,1,basic_block234,0,149300
1,1,1,1,1,0,1,1,0,basic_block1251,33233,116067
1,1,1,1,1,0,1,1,0,basic_block1359,42014,257986
1,1,1,1,1,0,1,1,0,basic_block963,41971,258029
1,1,0,0,1,1,1,0,0,basic_block.i3.i,128,1024
1,1,1,1,1,0,1,1,0,basic_block612,24434,126166
1,1,1,1,1,0,1,1,0,basic_block594,18049,132551
1,1,1,1,1,0,1,1,0,basic_block945,41992,258008
1,1,1,1,1,0,1,1,0,basic_block405,41973,258027
1,1,1,1,1,0,1,1,0,basic_block153,17680,133020
0,1,1,1,1,1,1,1,1,basic_block36.i,0,0
1,1,1,1,1,0,1,1,0,basic_block1341,18056,281944
1,1,1,1,1,0,1,1,0,basic_block459,54271,245729
0,1,0,0,1,1,1,1,1,basic_block999,3000,60000
1,1,0,0,1,0,1,1,0,basic_block1008,3000,0
1,1,1,1,1,0,1,1,0,basic_block423,41932,258068
1,1,1,1,1,0,1,1,0,basic_block1269,0,0
1,1,1,1,1,0,1,1,0,basic_block324,0,0
1,1,1,1,1,0,1,1,0,basic_block306,0,0
1,1,1,1,1,0,1,1,0,basic_block693,0,0
1,1,1,1,1,0,1,1,1,basic_block1188,0,149300
1,1,1,1,1,0,1,1,0,basic_block297,33196,116104
1,1,1,1,1,0,1,1,0,basic_block378,37996,262004
1,1,1,1,1,0,1,1,0,basic_block441,55898,244102
1,1,1,1,1,0,1,1,0,basic_block387,18057,281943
1,1,1,1,1,0,1,1,1,basic_block99,0,150700
1,1,1,1,1,0,1,1,0,basic_block630,17677,132923
1,1,1,1,1,0,1,1,0,basic_block774,33251,116149
1,1,1,1,1,0,1,1,0,basic_block504,17902,282098
1,1,1,1,1,0,1,1,0,basic_block882,41992,258008
1,1,1,1,1,0,1,1,0,basic_block1062,37995,112705
1,1,1,1,1,0,1,1,0,basic_block396,54271,245729
1,1,1,1,1,0,1,1,0,basic_block729,17931,131469
1,1,1,1,1,0,1,1,0,basic_block144,21079,129621
1,1,1,1,1,0,1,1,0,basic_block477,41962,258038
1,1,1,1,1,0,1,1,0,basic_block1134,0,0
0,1,0,0,1,1,1,1,1,basic_block522,3000,60000
1,1,1,1,1,0,1,1,1,basic_block1053,0,150700
1,1,1,1,1,0,1,1,0,basic_block1314,0,0
1,1,1,1,1,0,1,1,0,basic_block270,24252,125048
1,1,1,1,1,0,1,1,0,basic_block801,0,0
1,1,1,1,1,0,1,1,0,basic_block936,54306,245694
